101126042866710,APLAPOLLO 28 Apr 26 FUT,13,350,0.1,,0915-1530|1815-1915:,2026-03-20,1777370400,NSE:APLAPOLLO26APRFUT,10,11,66710,APLAPOLLO,25780,-1.0,XX,101000000025780,None,0,0.0
101126052666084,APLAPOLLO 26 May 26 FUT,13,350,0.1,,0915-1530|1815-1915:,2026-03-20,1779789600,NSE:APLAPOLLO26MAYFUT,10,11,66084,APLAPOLLO,25780,-1.0,XX,101000000025780,None,0,0.0
101126033051756,APOLLOHOSP 30 Mar 26 FUT,13,125,0.5,,0915-1530|1815-1915:,2026-03-20,1774864800,NSE:APOLLOHOSP26MARFUT,10,11,51756,APOLLOHOSP,157,-1.0,XX,1010000000157,None,0,0.0
101126042866711,APOLLOHOSP 28 Apr 26 FUT,13,125,0.5,,0915-1530|1815-1915:,2026-03-20,1777370400,NSE:APOLLOHOSP26APRFUT,10,11,66711,APOLLOHOSP,157,-1.0,XX,1010000000157,None,0,0.0
101126052666085,APOLLOHOSP 26 May 26 FUT,13,125,0.5,,0915-1530|1815-1915:,2026-03-20,1779789600,NSE:APOLLOHOSP26MAYFUT,10,11,66085,APOLLOHOSP,157,-1.0,XX,1010000000157,None,0,0.0
101126033051757,ASHOKLEY 30 Mar 26 FUT,13,5000,0.01,,0915-1530|1815-1915:,2026-03-20,1774864800,NSE:ASHOKLEY26MARFUT,10,11,51757,ASHOKLEY,212,-1.0,XX,1010000000212,None,0,0.0
101126042866712,ASHOKLEY 28 Apr 26 FUT,13,5000,0.01,,0915-1530|1815-1915:,2026-03-20,1777370400,NSE:ASHOKLEY26APRFUT,10,11,66712,ASHOKLEY,212,-1.0,XX,1010000000212,None,0,0.0
101126052666086,ASHOKLEY 26 May 26 FUT,13,5000,0.01,,0915-1530|1815-1915:,2026-03-20,1779789600,NSE:ASHOKLEY26MAYFUT,10,11,66086,ASHOKLEY,212,-1.0,XX,1010000000212,None,0,0.0
101126033051773,ASIANPAINT 30 Mar 26 FUT,13,250,0.1,,0915-1530|1815-1915:,2026-03-20,1774864800,NSE:ASIANPAINT26MARFUT,10,11,51773,ASIANPAINT,236,-1.0,XX,1010000000236,None,0,0.0
101126042866713,ASIANPAINT 28 Apr 26 FUT,13,250,0.1,,0915-1530|1815-1915:,2026-03-20,1777370400,NSE:ASIANPAINT26APRFUT,10,11,66713,ASIANPAINT,236,-1.0,XX,1010000000236,None,0,0.0
